sending_institution,sending_course_code,sending_course_name,sending_credits,receiving_institution,receiving_course_code,receiving_course_name,credits_transferred,note,gen_ed_requirement,label,label_name,rule_applied
Bristol,CIS 128,Introduction to Digital Audio Recording,3,Salem,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Bristol,CIS 128,Introduction to Digital Audio Recording,3,UMass Amherst,,major or elective credit,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Bristol,CIS 128,Introduction to Digital Audio Recording,3,Westfield,,Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Bristol,CIS 128,Introduction to Digital Audio Recording,3,Worcester,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Bristol,CIS 131,Windows Server Administration I,3,Bridgewater,,Computer Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Bristol,CIS 131,Windows Server Administration I,3,Fitchburg,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Bristol,CIS 131,Windows Server Administration I,3,Framingham,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Bristol,CIS 131,Windows Server Administration I,3,MCLA,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Bristol,CIS 131,Windows Server Administration I,3,Middlesex,,Network Security Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Bristol,CIS 131,Windows Server Administration I,3,Salem,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Bristol,CIS 131,Windows Server Administration I,3,Springfield Tech,CIT 120,Windows 1,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 131,Windows Server Administration I,3,UMass Amherst,,Not transferable,,,-,0,not_transferable,Receiving course name indicates not transferable
Bristol,CIS 131,Windows Server Administration I,3,UMass Dartmouth,,Computer Information Systems Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Bristol,CIS 131,Windows Server Administration I,3,Westfield,,Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Bristol,CIS 131,Windows Server Administration I,3,Worcester,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Bristol,CIS 132,Introduction to UNIX/Linux and Shell Programming,3,Bridgewater,,Computer Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Bristol,CIS 132,Introduction to UNIX/Linux and Shell Programming,3,Bunker Hill,CIT 270,Linux Administration/LabFor additional information and/or a course syllabus contact CITDept@bhcc.mass.edu.,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 132,Introduction to UNIX/Linux and Shell Programming,3,Cape Cod,BIT 116#(Replaced: 9/1/2022),IT: Linux,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 132,Introduction to UNIX/Linux and Shell Programming,3,Cape Cod,CIT 116,IT: LinuxFormerly BIT 116.,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 132,Introduction to UNIX/Linux and Shell Programming,3,Fitchburg,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Bristol,CIS 132,Introduction to UNIX/Linux and Shell Programming,3,MassBay,CS 212,Systems Programming with C,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 132,Introduction to UNIX/Linux and Shell Programming,3,Middlesex,CSC 156,Operating Systems Basic and Security,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 132,Introduction to UNIX/Linux and Shell Programming,3,Middlesex,CSC 156#(Replaced: 9/1/2018),Operating Systems Basics and Security,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 132,Introduction to UNIX/Linux and Shell Programming,3,Mount Wachusett,CIS 131,Introduction to LinuxThis course is offered in the Fall.,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 132,Introduction to UNIX/Linux and Shell Programming,3,Mount Wachusett,CIS 131#(Replaced: 5/26/2026),Linux Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 132,Introduction to UNIX/Linux and Shell Programming,3,Mount Wachusett,CIS 131#(Replaced: 6/1/2019),Linux Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 132,Introduction to UNIX/Linux and Shell Programming,3,North Shore,CPS 218,UNIX,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 132,Introduction to UNIX/Linux and Shell Programming,3,Roxbury,IST 130,Linux Operating Systems,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 132,Introduction to UNIX/Linux and Shell Programming,3,Springfield Tech,CIT 130,UNIX 1,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 132,Introduction to UNIX/Linux and Shell Programming,3,Springfield Tech,CSE 150/150L,Linux Command and Shell Programming + Lab: Linux Command and Shell Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 132,Introduction to UNIX/Linux and Shell Programming,3,Springfield Tech,CSET 256#(Replaced: ),Linux Command and Shell Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 132,Introduction to UNIX/Linux and Shell Programming,3,UMass Amherst,,major or elective credit,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Bristol,CIS 132,Introduction to UNIX/Linux and Shell Programming,3,UMass Dartmouth,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Bristol,CIS 132,Introduction to UNIX/Linux and Shell Programming,3,Worcester,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Bristol,CIS 133,UNIX/Linux System Administration I,3,Bridgewater,,Computer Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Bristol,CIS 133,UNIX/Linux System Administration I,3,Fitchburg,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Bristol,CIS 133,UNIX/Linux System Administration I,3,MassBay,CS 141,Linux System Management,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 133,UNIX/Linux System Administration I,3,Middlesex,CSC 156,Operating Systems Basic and Security,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 133,UNIX/Linux System Administration I,3,Middlesex,CSC 156#(Replaced: 9/1/2018),Operating Systems Basics and Security,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 133,UNIX/Linux System Administration I,3,Quinsigamond,CST 245,"UNIX Operating Systems IThree hours lecture, three hours laboratory.",3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 133,UNIX/Linux System Administration I,3,UMass Amherst,,Not transferable,,,-,0,not_transferable,Receiving course name indicates not transferable
Bristol,CIS 133,UNIX/Linux System Administration I,3,UMass Dartmouth,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Bristol,CIS 133,UNIX/Linux System Administration I,3,Worcester,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Bristol,CIS 134,Networking Technologies,4,Berkshire,CIS 180,Introduction to Networks,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 134,Networking Technologies,4,Bridgewater,,Computer Elective,4,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Bristol,CIS 134,Networking Technologies,4,Fitchburg,,Computer Science Elective,4,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Bristol,CIS 134,Networking Technologies,4,Massasoit,CTIM 225,Introduction to Networking,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 134,Networking Technologies,4,Massasoit,CTIM 331#(Replaced: ),Introduction to Networking,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 134,Networking Technologies,4,MassBay,CS 242,Computer Networks,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 134,Networking Technologies,4,Middlesex,NST 231,Networking II,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 134,Networking Technologies,4,Mount Wachusett,CIS 140,Introduction to NetworkingThis course is offered in the Fall.,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 134,Networking Technologies,4,Mount Wachusett,CIS 140#(Replaced: 6/1/2025),Microcomputer Networking Applications,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 134,Networking Technologies,4,North Shore,CPS 134,Introduction to Computer Networks,2,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 134,Networking Technologies,4,Quinsigamond,CSC 234,"Networking TechnologiesThree hours lecture, three hours laboratory.",4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 134,Networking Technologies,4,Roxbury,IST 140,Introduction to Networking,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 134,Networking Technologies,4,Springfield Tech,CIT 160,Networks 1,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 134,Networking Technologies,4,UMass Amherst,,Not transferable,,,-,0,not_transferable,Receiving course name indicates not transferable
Bristol,CIS 134,Networking Technologies,4,UMass Dartmouth,,Computer Information Systems Elective,4,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Bristol,CIS 134,Networking Technologies,4,Worcester,,Computer Science Elective,4,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Bristol,CIS 137,Linux Fundamentals,3,Middlesex,CSC 156,Operating Systems Basic and Security,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 137,Linux Fundamentals,3,Middlesex,CSC 156#(Replaced: 9/1/2018),Operating Systems Basics and Security,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Bristol,CIS 139,Windows Server Administration,3,Middlesex,,Computer Applications Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Bristol,CIS 150,Oracle and SQL,3,Bridgewater,,Computer Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
